year_month,ADM1_EN,convergence_score,metric
2024-09,Lakes,3,n_fatality_proxy
2024-10,Lakes,4,n_fatality_proxy
2024-11,Lakes,4,n_fatality_proxy
2024-12,Lakes,4,n_fatality_proxy
2025-01,Lakes,5,n_fatality_proxy
2025-02,Lakes,4,n_fatality_proxy
2025-03,Lakes,4,n_fatality_proxy
2025-04,Lakes,4,n_fatality_proxy
2025-05,Lakes,4,n_fatality_proxy
2025-06,Lakes,4,n_fatality_proxy
2025-07,Lakes,4,n_fatality_proxy
2025-08,Lakes,3,n_fatality_proxy
2025-09,Lakes,4,n_fatality_proxy
2025-10,Lakes,2,n_fatality_proxy
2025-11,Lakes,3,n_fatality_proxy
2025-12,Lakes,4,n_fatality_proxy
2014-03,Northern Bahr el Ghazal,1,n_fatality_proxy
2014-04,Northern Bahr el Ghazal,1,n_fatality_proxy
2014-05,Northern Bahr el Ghazal,3,n_fatality_proxy
2014-07,Northern Bahr el Ghazal,1,n_fatality_proxy
2014-11,Northern Bahr el Ghazal,1,n_fatality_proxy
2014-12,Northern Bahr el Ghazal,2,n_fatality_proxy
2015-01,Northern Bahr el Ghazal,1,n_fatality_proxy
2015-02,Northern Bahr el Ghazal,6,n_fatality_proxy
2015-03,Northern Bahr el Ghazal,6,n_fatality_proxy
2015-04,Northern Bahr el Ghazal,6,n_fatality_proxy
2015-05,Northern Bahr el Ghazal,6,n_fatality_proxy
2015-06,Northern Bahr el Ghazal,6,n_fatality_proxy
2015-07,Northern Bahr el Ghazal,6,n_fatality_proxy
2015-08,Northern Bahr el Ghazal,6,n_fatality_proxy
2015-09,Northern Bahr el Ghazal,6,n_fatality_proxy
2015-10,Northern Bahr el Ghazal,6,n_fatality_proxy
2015-11,Northern Bahr el Ghazal,6,n_fatality_proxy
2015-12,Northern Bahr el Ghazal,6,n_fatality_proxy
2016-01,Northern Bahr el Ghazal,6,n_fatality_proxy
2016-02,Northern Bahr el Ghazal,6,n_fatality_proxy
2016-03,Northern Bahr el Ghazal,6,n_fatality_proxy
2016-04,Northern Bahr el Ghazal,6,n_fatality_proxy
2016-05,Northern Bahr el Ghazal,6,n_fatality_proxy
2016-06,Northern Bahr el Ghazal,6,n_fatality_proxy
2016-07,Northern Bahr el Ghazal,6,n_fatality_proxy
2016-08,Northern Bahr el Ghazal,6,n_fatality_proxy
2016-09,Northern Bahr el Ghazal,6,n_fatality_proxy
2016-10,Northern Bahr el Ghazal,6,n_fatality_proxy
2016-11,Northern Bahr el Ghazal,6,n_fatality_proxy
2016-12,Northern Bahr el Ghazal,6,n_fatality_proxy
2017-01,Northern Bahr el Ghazal,6,n_fatality_proxy
2017-02,Northern Bahr el Ghazal,6,n_fatality_proxy
2017-03,Northern Bahr el Ghazal,6,n_fatality_proxy
2017-04,Northern Bahr el Ghazal,6,n_fatality_proxy
2017-05,Northern Bahr el Ghazal,6,n_fatality_proxy
2017-06,Northern Bahr el Ghazal,6,n_fatality_proxy
2017-07,Northern Bahr el Ghazal,6,n_fatality_proxy
2017-08,Northern Bahr el Ghazal,6,n_fatality_proxy
2017-09,Northern Bahr el Ghazal,6,n_fatality_proxy
2017-10,Northern Bahr el Ghazal,6,n_fatality_proxy
2017-11,Northern Bahr el Ghazal,6,n_fatality_proxy
2017-12,Northern Bahr el Ghazal,5,n_fatality_proxy
2018-01,Northern Bahr el Ghazal,5,n_fatality_proxy
2018-02,Northern Bahr el Ghazal,5,n_fatality_proxy
2018-03,Northern Bahr el Ghazal,5,n_fatality_proxy
2018-04,Northern Bahr el Ghazal,6,n_fatality_proxy
2018-05,Northern Bahr el Ghazal,5,n_fatality_proxy
2018-06,Northern Bahr el Ghazal,6,n_fatality_proxy
2018-07,Northern Bahr el Ghazal,5,n_fatality_proxy
2018-08,Northern Bahr el Ghazal,6,n_fatality_proxy
2018-09,Northern Bahr el Ghazal,6,n_fatality_proxy
2018-10,Northern Bahr el Ghazal,5,n_fatality_proxy
2018-11,Northern Bahr el Ghazal,6,n_fatality_proxy
2018-12,Northern Bahr el Ghazal,6,n_fatality_proxy
2019-01,Northern Bahr el Ghazal,5,n_fatality_proxy
2019-02,Northern Bahr el Ghazal,5,n_fatality_proxy
2019-03,Northern Bahr el Ghazal,4,n_fatality_proxy
2019-04,Northern Bahr el Ghazal,4,n_fatality_proxy
2019-05,Northern Bahr el Ghazal,4,n_fatality_proxy
2019-06,Northern Bahr el Ghazal,4,n_fatality_proxy
2019-07,Northern Bahr el Ghazal,4,n_fatality_proxy
2019-08,Northern Bahr el Ghazal,4,n_fatality_proxy
2019-09,Northern Bahr el Ghazal,3,n_fatality_proxy
2019-10,Northern Bahr el Ghazal,4,n_fatality_proxy
2019-11,Northern Bahr el Ghazal,4,n_fatality_proxy
2019-12,Northern Bahr el Ghazal,4,n_fatality_proxy
2020-01,Northern Bahr el Ghazal,4,n_fatality_proxy
2020-02,Northern Bahr el Ghazal,5,n_fatality_proxy
2020-03,Northern Bahr el Ghazal,4,n_fatality_proxy
2020-04,Northern Bahr el Ghazal,4,n_fatality_proxy
2020-05,Northern Bahr el Ghazal,5,n_fatality_proxy
2020-06,Northern Bahr el Ghazal,4,n_fatality_proxy
2020-07,Northern Bahr el Ghazal,3,n_fatality_proxy
2020-08,Northern Bahr el Ghazal,5,n_fatality_proxy
2020-09,Northern Bahr el Ghazal,4,n_fatality_proxy
2020-10,Northern Bahr el Ghazal,4,n_fatality_proxy
2020-11,Northern Bahr el Ghazal,5,n_fatality_proxy
2020-12,Northern Bahr el Ghazal,4,n_fatality_proxy
2021-01,Northern Bahr el Ghazal,4,n_fatality_proxy
2021-02,Northern Bahr el Ghazal,4,n_fatality_proxy
2021-03,Northern Bahr el Ghazal,6,n_fatality_proxy
2021-04,Northern Bahr el Ghazal,5,n_fatality_proxy
2021-05,Northern Bahr el Ghazal,6,n_fatality_proxy
2021-06,Northern Bahr el Ghazal,5,n_fatality_proxy
2021-07,Northern Bahr el Ghazal,5,n_fatality_proxy
2021-08,Northern Bahr el Ghazal,5,n_fatality_proxy
2021-09,Northern Bahr el Ghazal,5,n_fatality_proxy
2021-10,Northern Bahr el Ghazal,4,n_fatality_proxy
2021-11,Northern Bahr el Ghazal,4,n_fatality_proxy
2021-12,Northern Bahr el Ghazal,5,n_fatality_proxy
2022-01,Northern Bahr el Ghazal,4,n_fatality_proxy
2022-02,Northern Bahr el Ghazal,4,n_fatality_proxy
2022-03,Northern Bahr el Ghazal,5,n_fatality_proxy
2022-04,Northern Bahr el Ghazal,4,n_fatality_proxy
2022-05,Northern Bahr el Ghazal,4,n_fatality_proxy
2022-06,Northern Bahr el Ghazal,4,n_fatality_proxy
2022-07,Northern Bahr el Ghazal,3,n_fatality_proxy
2022-08,Northern Bahr el Ghazal,4,n_fatality_proxy
2022-09,Northern Bahr el Ghazal,3,n_fatality_proxy
2022-10,Northern Bahr el Ghazal,4,n_fatality_proxy
2022-11,Northern Bahr el Ghazal,4,n_fatality_proxy
2022-12,Northern Bahr el Ghazal,5,n_fatality_proxy
2023-01,Northern Bahr el Ghazal,4,n_fatality_proxy
2023-02,Northern Bahr el Ghazal,4,n_fatality_proxy
2023-03,Northern Bahr el Ghazal,4,n_fatality_proxy
2023-04,Northern Bahr el Ghazal,4,n_fatality_proxy
2023-05,Northern Bahr el Ghazal,5,n_fatality_proxy
2023-06,Northern Bahr el Ghazal,4,n_fatality_proxy
2023-07,Northern Bahr el Ghazal,3,n_fatality_proxy
2023-08,Northern Bahr el Ghazal,5,n_fatality_proxy
2023-09,Northern Bahr el Ghazal,5,n_fatality_proxy
2023-10,Northern Bahr el Ghazal,4,n_fatality_proxy
2023-11,Northern Bahr el Ghazal,4,n_fatality_proxy
2023-12,Northern Bahr el Ghazal,4,n_fatality_proxy
2024-01,Northern Bahr el Ghazal,4,n_fatality_proxy
2024-02,Northern Bahr el Ghazal,3,n_fatality_proxy
2024-03,Northern Bahr el Ghazal,3,n_fatality_proxy
2024-04,Northern Bahr el Ghazal,4,n_fatality_proxy
2024-05,Northern Bahr el Ghazal,5,n_fatality_proxy
2024-06,Northern Bahr el Ghazal,4,n_fatality_proxy
2024-07,Northern Bahr el Ghazal,3,n_fatality_proxy
2024-08,Northern Bahr el Ghazal,4,n_fatality_proxy
2024-09,Northern Bahr el Ghazal,3,n_fatality_proxy
2024-10,Northern Bahr el Ghazal,4,n_fatality_proxy
2024-11,Northern Bahr el Ghazal,4,n_fatality_proxy
2024-12,Northern Bahr el Ghazal,4,n_fatality_proxy
2025-01,Northern Bahr el Ghazal,5,n_fatality_proxy
2025-02,Northern Bahr el Ghazal,4,n_fatality_proxy
2025-03,Northern Bahr el Ghazal,4,n_fatality_proxy
2025-04,Northern Bahr el Ghazal,4,n_fatality_proxy
2025-05,Northern Bahr el Ghazal,4,n_fatality_proxy
2025-06,Northern Bahr el Ghazal,4,n_fatality_proxy
2025-07,Northern Bahr el Ghazal,4,n_fatality_proxy
2025-08,Northern Bahr el Ghazal,3,n_fatality_proxy
2025-09,Northern Bahr el Ghazal,4,n_fatality_proxy
2025-10,Northern Bahr el Ghazal,2,n_fatality_proxy
2025-11,Northern Bahr el Ghazal,3,n_fatality_proxy
2025-12,Northern Bahr el Ghazal,4,n_fatality_proxy
2014-03,Unity,1,n_fatality_proxy
2014-04,Unity,1,n_fatality_proxy
2014-05,Unity,3,n_fatality_proxy
2014-07,Unity,1,n_fatality_proxy
2014-11,Unity,1,n_fatality_proxy
2014-12,Unity,2,n_fatality_proxy
2015-01,Unity,1,n_fatality_proxy
2015-02,Unity,6,n_fatality_proxy
2015-03,Unity,6,n_fatality_proxy
2015-04,Unity,6,n_fatality_proxy
2015-05,Unity,6,n_fatality_proxy
2015-06,Unity,6,n_fatality_proxy
2015-07,Unity,6,n_fatality_proxy
2015-08,Unity,6,n_fatality_proxy
2015-09,Unity,6,n_fatality_proxy
2015-10,Unity,6,n_fatality_proxy
2015-11,Unity,6,n_fatality_proxy
2015-12,Unity,6,n_fatality_proxy
2016-01,Unity,6,n_fatality_proxy
2016-02,Unity,6,n_fatality_proxy
2016-03,Unity,6,n_fatality_proxy
2016-04,Unity,6,n_fatality_proxy
2016-05,Unity,6,n_fatality_proxy
2016-06,Unity,6,n_fatality_proxy
2016-07,Unity,6,n_fatality_proxy
2016-08,Unity,6,n_fatality_proxy
2016-09,Unity,6,n_fatality_proxy
2016-10,Unity,6,n_fatality_proxy
2016-11,Unity,6,n_fatality_proxy
2016-12,Unity,6,n_fatality_proxy
2017-01,Unity,6,n_fatality_proxy
2017-02,Unity,6,n_fatality_proxy
2017-03,Unity,6,n_fatality_proxy
2017-04,Unity,6,n_fatality_proxy
2017-05,Unity,6,n_fatality_proxy
2017-06,Unity,6,n_fatality_proxy
2017-07,Unity,6,n_fatality_proxy
2017-08,Unity,6,n_fatality_proxy
2017-09,Unity,6,n_fatality_proxy
2017-10,Unity,6,n_fatality_proxy
2017-11,Unity,6,n_fatality_proxy
2017-12,Unity,5,n_fatality_proxy
2018-01,Unity,5,n_fatality_proxy
2018-02,Unity,5,n_fatality_proxy
2018-03,Unity,5,n_fatality_proxy
2018-04,Unity,6,n_fatality_proxy
2018-05,Unity,5,n_fatality_proxy
2018-06,Unity,6,n_fatality_proxy
2018-07,Unity,5,n_fatality_proxy
2018-08,Unity,6,n_fatality_proxy
2018-09,Unity,6,n_fatality_proxy
2018-10,Unity,5,n_fatality_proxy
2018-11,Unity,6,n_fatality_proxy
2018-12,Unity,6,n_fatality_proxy
2019-01,Unity,5,n_fatality_proxy
2019-02,Unity,5,n_fatality_proxy
2019-03,Unity,4,n_fatality_proxy
2019-04,Unity,4,n_fatality_proxy
2019-05,Unity,4,n_fatality_proxy
2019-06,Unity,4,n_fatality_proxy
2019-07,Unity,4,n_fatality_proxy
2019-08,Unity,4,n_fatality_proxy
2019-09,Unity,3,n_fatality_proxy
2019-10,Unity,4,n_fatality_proxy
2019-11,Unity,4,n_fatality_proxy
2019-12,Unity,4,n_fatality_proxy
2020-01,Unity,4,n_fatality_proxy
2020-02,Unity,5,n_fatality_proxy
2020-03,Unity,4,n_fatality_proxy
2020-04,Unity,4,n_fatality_proxy
2020-05,Unity,5,n_fatality_proxy
2020-06,Unity,4,n_fatality_proxy
2020-07,Unity,3,n_fatality_proxy
2020-08,Unity,5,n_fatality_proxy
2020-09,Unity,4,n_fatality_proxy
2020-10,Unity,4,n_fatality_proxy
2020-11,Unity,5,n_fatality_proxy
2020-12,Unity,4,n_fatality_proxy
2021-01,Unity,4,n_fatality_proxy
2021-02,Unity,4,n_fatality_proxy
2021-03,Unity,6,n_fatality_proxy
2021-04,Unity,5,n_fatality_proxy
2021-05,Unity,6,n_fatality_proxy
2021-06,Unity,5,n_fatality_proxy
2021-07,Unity,5,n_fatality_proxy
2021-08,Unity,5,n_fatality_proxy
2021-09,Unity,5,n_fatality_proxy
2021-10,Unity,4,n_fatality_proxy
2021-11,Unity,4,n_fatality_proxy
2021-12,Unity,5,n_fatality_proxy
2022-01,Unity,4,n_fatality_proxy
2022-02,Unity,4,n_fatality_proxy
2022-03,Unity,5,n_fatality_proxy
2022-04,Unity,4,n_fatality_proxy
2022-05,Unity,4,n_fatality_proxy
2022-06,Unity,4,n_fatality_proxy
2022-07,Unity,3,n_fatality_proxy
2022-08,Unity,4,n_fatality_proxy
2022-09,Unity,3,n_fatality_proxy
2022-10,Unity,4,n_fatality_proxy
2022-11,Unity,4,n_fatality_proxy
2022-12,Unity,5,n_fatality_proxy
2023-01,Unity,4,n_fatality_proxy
2023-02,Unity,4,n_fatality_proxy
2023-03,Unity,4,n_fatality_proxy
2023-04,Unity,4,n_fatality_proxy
2023-05,Unity,5,n_fatality_proxy
2023-06,Unity,4,n_fatality_proxy
2023-07,Unity,3,n_fatality_proxy
2023-08,Unity,5,n_fatality_proxy
2023-09,Unity,5,n_fatality_proxy
2023-10,Unity,4,n_fatality_proxy
2023-11,Unity,4,n_fatality_proxy
2023-12,Unity,4,n_fatality_proxy
2024-01,Unity,4,n_fatality_proxy
2024-02,Unity,3,n_fatality_proxy
2024-03,Unity,3,n_fatality_proxy
2024-04,Unity,4,n_fatality_proxy
2024-05,Unity,5,n_fatality_proxy
2024-06,Unity,4,n_fatality_proxy
2024-07,Unity,3,n_fatality_proxy
2024-08,Unity,4,n_fatality_proxy
2024-09,Unity,3,n_fatality_proxy
2024-10,Unity,4,n_fatality_proxy
2024-11,Unity,4,n_fatality_proxy
2024-12,Unity,4,n_fatality_proxy
2025-01,Unity,5,n_fatality_proxy
2025-02,Unity,4,n_fatality_proxy
2025-03,Unity,4,n_fatality_proxy
2025-04,Unity,4,n_fatality_proxy
2025-05,Unity,4,n_fatality_proxy
2025-06,Unity,4,n_fatality_proxy
2025-07,Unity,4,n_fatality_proxy
2025-08,Unity,3,n_fatality_proxy
2025-09,Unity,4,n_fatality_proxy
2025-10,Unity,2,n_fatality_proxy
2025-11,Unity,3,n_fatality_proxy
2025-12,Unity,4,n_fatality_proxy
2014-03,Upper Nile,1,n_fatality_proxy
2014-04,Upper Nile,1,n_fatality_proxy
2014-05,Upper Nile,3,n_fatality_proxy
2014-07,Upper Nile,1,n_fatality_proxy
2014-11,Upper Nile,1,n_fatality_proxy
2014-12,Upper Nile,2,n_fatality_proxy
2015-01,Upper Nile,1,n_fatality_proxy
2015-02,Upper Nile,6,n_fatality_proxy
2015-03,Upper Nile,6,n_fatality_proxy
2015-04,Upper Nile,6,n_fatality_proxy
2015-05,Upper Nile,6,n_fatality_proxy
2015-06,Upper Nile,6,n_fatality_proxy
2015-07,Upper Nile,6,n_fatality_proxy
2015-08,Upper Nile,6,n_fatality_proxy
2015-09,Upper Nile,6,n_fatality_proxy
2015-10,Upper Nile,6,n_fatality_proxy
2015-11,Upper Nile,6,n_fatality_proxy
2015-12,Upper Nile,6,n_fatality_proxy
2016-01,Upper Nile,6,n_fatality_proxy
2016-02,Upper Nile,6,n_fatality_proxy
2016-03,Upper Nile,6,n_fatality_proxy
2016-04,Upper Nile,6,n_fatality_proxy
2016-05,Upper Nile,6,n_fatality_proxy
2016-06,Upper Nile,6,n_fatality_proxy
2016-07,Upper Nile,6,n_fatality_proxy
2016-08,Upper Nile,6,n_fatality_proxy
2016-09,Upper Nile,6,n_fatality_proxy
2016-10,Upper Nile,6,n_fatality_proxy
2016-11,Upper Nile,6,n_fatality_proxy
2016-12,Upper Nile,6,n_fatality_proxy
2017-01,Upper Nile,6,n_fatality_proxy
2017-02,Upper Nile,6,n_fatality_proxy
2017-03,Upper Nile,6,n_fatality_proxy
2017-04,Upper Nile,6,n_fatality_proxy
2017-05,Upper Nile,6,n_fatality_proxy
2017-06,Upper Nile,6,n_fatality_proxy
2017-07,Upper Nile,6,n_fatality_proxy
2017-08,Upper Nile,6,n_fatality_proxy
2017-09,Upper Nile,6,n_fatality_proxy
2017-10,Upper Nile,6,n_fatality_proxy
2017-11,Upper Nile,6,n_fatality_proxy
2017-12,Upper Nile,5,n_fatality_proxy
2018-01,Upper Nile,5,n_fatality_proxy
2018-02,Upper Nile,5,n_fatality_proxy
2018-03,Upper Nile,5,n_fatality_proxy
2018-04,Upper Nile,6,n_fatality_proxy
2018-05,Upper Nile,5,n_fatality_proxy
2018-06,Upper Nile,6,n_fatality_proxy
2018-07,Upper Nile,5,n_fatality_proxy
2018-08,Upper Nile,6,n_fatality_proxy
2018-09,Upper Nile,6,n_fatality_proxy
2018-10,Upper Nile,5,n_fatality_proxy
2018-11,Upper Nile,6,n_fatality_proxy
2018-12,Upper Nile,6,n_fatality_proxy
2019-01,Upper Nile,5,n_fatality_proxy
2019-02,Upper Nile,5,n_fatality_proxy
2019-03,Upper Nile,4,n_fatality_proxy
2019-04,Upper Nile,4,n_fatality_proxy
2019-05,Upper Nile,4,n_fatality_proxy
2019-06,Upper Nile,4,n_fatality_proxy
2019-07,Upper Nile,4,n_fatality_proxy
2019-08,Upper Nile,4,n_fatality_proxy
2019-09,Upper Nile,3,n_fatality_proxy
2019-10,Upper Nile,4,n_fatality_proxy
2019-11,Upper Nile,4,n_fatality_proxy
2019-12,Upper Nile,4,n_fatality_proxy
2020-01,Upper Nile,4,n_fatality_proxy
2020-02,Upper Nile,5,n_fatality_proxy
2020-03,Upper Nile,4,n_fatality_proxy
2020-04,Upper Nile,4,n_fatality_proxy
2020-05,Upper Nile,5,n_fatality_proxy
2020-06,Upper Nile,4,n_fatality_proxy
2020-07,Upper Nile,3,n_fatality_proxy
2020-08,Upper Nile,5,n_fatality_proxy
2020-09,Upper Nile,4,n_fatality_proxy
2020-10,Upper Nile,4,n_fatality_proxy
2020-11,Upper Nile,5,n_fatality_proxy
2020-12,Upper Nile,4,n_fatality_proxy
2021-01,Upper Nile,4,n_fatality_proxy
2021-02,Upper Nile,4,n_fatality_proxy
2021-03,Upper Nile,6,n_fatality_proxy
2021-04,Upper Nile,5,n_fatality_proxy
2021-05,Upper Nile,6,n_fatality_proxy
2021-06,Upper Nile,5,n_fatality_proxy
2021-07,Upper Nile,5,n_fatality_proxy
2021-08,Upper Nile,5,n_fatality_proxy
2021-09,Upper Nile,5,n_fatality_proxy
2021-10,Upper Nile,4,n_fatality_proxy
2021-11,Upper Nile,4,n_fatality_proxy
2021-12,Upper Nile,5,n_fatality_proxy
2022-01,Upper Nile,4,n_fatality_proxy
2022-02,Upper Nile,4,n_fatality_proxy
2022-03,Upper Nile,5,n_fatality_proxy
2022-04,Upper Nile,4,n_fatality_proxy
2022-05,Upper Nile,4,n_fatality_proxy
2022-06,Upper Nile,4,n_fatality_proxy
2022-07,Upper Nile,3,n_fatality_proxy
2022-08,Upper Nile,4,n_fatality_proxy
2022-09,Upper Nile,3,n_fatality_proxy
2022-10,Upper Nile,4,n_fatality_proxy
2022-11,Upper Nile,4,n_fatality_proxy
2022-12,Upper Nile,5,n_fatality_proxy
2023-01,Upper Nile,4,n_fatality_proxy
2023-02,Upper Nile,4,n_fatality_proxy
2023-03,Upper Nile,4,n_fatality_proxy
2023-04,Upper Nile,4,n_fatality_proxy
2023-05,Upper Nile,5,n_fatality_proxy
2023-06,Upper Nile,4,n_fatality_proxy
2023-07,Upper Nile,3,n_fatality_proxy
2023-08,Upper Nile,5,n_fatality_proxy
2023-09,Upper Nile,5,n_fatality_proxy
2023-10,Upper Nile,4,n_fatality_proxy
2023-11,Upper Nile,4,n_fatality_proxy
2023-12,Upper Nile,4,n_fatality_proxy
2024-01,Upper Nile,4,n_fatality_proxy
2024-02,Upper Nile,3,n_fatality_proxy
2024-03,Upper Nile,3,n_fatality_proxy
2024-04,Upper Nile,4,n_fatality_proxy
2024-05,Upper Nile,5,n_fatality_proxy
2024-06,Upper Nile,4,n_fatality_proxy
2024-07,Upper Nile,3,n_fatality_proxy
2024-08,Upper Nile,4,n_fatality_proxy
2024-09,Upper Nile,3,n_fatality_proxy
2024-10,Upper Nile,4,n_fatality_proxy
2024-11,Upper Nile,4,n_fatality_proxy
2024-12,Upper Nile,4,n_fatality_proxy
2025-01,Upper Nile,5,n_fatality_proxy
2025-02,Upper Nile,4,n_fatality_proxy
2025-03,Upper Nile,4,n_fatality_proxy
2025-04,Upper Nile,4,n_fatality_proxy
2025-05,Upper Nile,4,n_fatality_proxy
2025-06,Upper Nile,4,n_fatality_proxy
2025-07,Upper Nile,4,n_fatality_proxy
2025-08,Upper Nile,3,n_fatality_proxy
2025-09,Upper Nile,4,n_fatality_proxy
2025-10,Upper Nile,2,n_fatality_proxy
2025-11,Upper Nile,3,n_fatality_proxy
2025-12,Upper Nile,4,n_fatality_proxy
2014-03,Warrap,1,n_fatality_proxy
2014-04,Warrap,1,n_fatality_proxy
2014-05,Warrap,3,n_fatality_proxy
2014-07,Warrap,1,n_fatality_proxy
2014-11,Warrap,1,n_fatality_proxy
2014-12,Warrap,2,n_fatality_proxy
2015-01,Warrap,1,n_fatality_proxy
2015-02,Warrap,6,n_fatality_proxy
2015-03,Warrap,6,n_fatality_proxy
2015-04,Warrap,6,n_fatality_proxy
2015-05,Warrap,6,n_fatality_proxy
2015-06,Warrap,6,n_fatality_proxy
2015-07,Warrap,6,n_fatality_proxy
2015-08,Warrap,6,n_fatality_proxy
2015-09,Warrap,6,n_fatality_proxy
2015-10,Warrap,6,n_fatality_proxy
2015-11,Warrap,6,n_fatality_proxy
2015-12,Warrap,6,n_fatality_proxy
2016-01,Warrap,6,n_fatality_proxy
2016-02,Warrap,6,n_fatality_proxy
2016-03,Warrap,6,n_fatality_proxy
2016-04,Warrap,6,n_fatality_proxy
2016-05,Warrap,6,n_fatality_proxy
2016-06,Warrap,6,n_fatality_proxy
2016-07,Warrap,6,n_fatality_proxy
2016-08,Warrap,6,n_fatality_proxy
2016-09,Warrap,6,n_fatality_proxy
2016-10,Warrap,6,n_fatality_proxy
2016-11,Warrap,6,n_fatality_proxy
2016-12,Warrap,6,n_fatality_proxy
2017-01,Warrap,6,n_fatality_proxy
2017-02,Warrap,6,n_fatality_proxy
2017-03,Warrap,6,n_fatality_proxy
2017-04,Warrap,6,n_fatality_proxy
2017-05,Warrap,6,n_fatality_proxy
2017-06,Warrap,6,n_fatality_proxy
2017-07,Warrap,6,n_fatality_proxy
2017-08,Warrap,6,n_fatality_proxy
2017-09,Warrap,6,n_fatality_proxy
2017-10,Warrap,6,n_fatality_proxy
2017-11,Warrap,6,n_fatality_proxy
2017-12,Warrap,5,n_fatality_proxy
2018-01,Warrap,5,n_fatality_proxy
2018-02,Warrap,5,n_fatality_proxy
2018-03,Warrap,5,n_fatality_proxy
2018-04,Warrap,6,n_fatality_proxy
2018-05,Warrap,5,n_fatality_proxy
2018-06,Warrap,6,n_fatality_proxy
2018-07,Warrap,5,n_fatality_proxy
2018-08,Warrap,6,n_fatality_proxy
2018-09,Warrap,6,n_fatality_proxy
2018-10,Warrap,5,n_fatality_proxy
2018-11,Warrap,6,n_fatality_proxy
2018-12,Warrap,6,n_fatality_proxy
2019-01,Warrap,5,n_fatality_proxy
2019-02,Warrap,5,n_fatality_proxy
2019-03,Warrap,4,n_fatality_proxy
2019-04,Warrap,4,n_fatality_proxy
2019-05,Warrap,4,n_fatality_proxy
2019-06,Warrap,4,n_fatality_proxy
2019-07,Warrap,4,n_fatality_proxy
2019-08,Warrap,4,n_fatality_proxy
2019-09,Warrap,3,n_fatality_proxy
2019-10,Warrap,4,n_fatality_proxy
2019-11,Warrap,4,n_fatality_proxy
2019-12,Warrap,4,n_fatality_proxy
2020-01,Warrap,4,n_fatality_proxy
2020-02,Warrap,5,n_fatality_proxy
2020-03,Warrap,4,n_fatality_proxy
2020-04,Warrap,4,n_fatality_proxy
2020-05,Warrap,5,n_fatality_proxy
2020-06,Warrap,4,n_fatality_proxy
2020-07,Warrap,3,n_fatality_proxy
2020-08,Warrap,5,n_fatality_proxy
2020-09,Warrap,4,n_fatality_proxy
2020-10,Warrap,4,n_fatality_proxy
2020-11,Warrap,5,n_fatality_proxy
2020-12,Warrap,4,n_fatality_proxy
2021-01,Warrap,4,n_fatality_proxy
2021-02,Warrap,4,n_fatality_proxy
2021-03,Warrap,6,n_fatality_proxy
2021-04,Warrap,5,n_fatality_proxy
2021-05,Warrap,6,n_fatality_proxy
2021-06,Warrap,5,n_fatality_proxy
2021-07,Warrap,5,n_fatality_proxy
2021-08,Warrap,5,n_fatality_proxy
2021-09,Warrap,5,n_fatality_proxy
2021-10,Warrap,4,n_fatality_proxy
2021-11,Warrap,4,n_fatality_proxy
2021-12,Warrap,5,n_fatality_proxy
2022-01,Warrap,4,n_fatality_proxy
2022-02,Warrap,4,n_fatality_proxy
2022-03,Warrap,5,n_fatality_proxy
2022-04,Warrap,4,n_fatality_proxy
2022-05,Warrap,4,n_fatality_proxy
2022-06,Warrap,4,n_fatality_proxy
2022-07,Warrap,3,n_fatality_proxy
2022-08,Warrap,4,n_fatality_proxy
2022-09,Warrap,3,n_fatality_proxy
2022-10,Warrap,4,n_fatality_proxy
2022-11,Warrap,4,n_fatality_proxy
2022-12,Warrap,5,n_fatality_proxy
2023-01,Warrap,4,n_fatality_proxy
2023-02,Warrap,4,n_fatality_proxy
2023-03,Warrap,4,n_fatality_proxy
2023-04,Warrap,4,n_fatality_proxy
2023-05,Warrap,5,n_fatality_proxy
2023-06,Warrap,4,n_fatality_proxy
2023-07,Warrap,3,n_fatality_proxy
2023-08,Warrap,5,n_fatality_proxy
2023-09,Warrap,5,n_fatality_proxy
2023-10,Warrap,4,n_fatality_proxy
2023-11,Warrap,4,n_fatality_proxy
2023-12,Warrap,4,n_fatality_proxy
2024-01,Warrap,4,n_fatality_proxy
2024-02,Warrap,3,n_fatality_proxy
2024-03,Warrap,3,n_fatality_proxy
2024-04,Warrap,4,n_fatality_proxy
2024-05,Warrap,5,n_fatality_proxy
2024-06,Warrap,4,n_fatality_proxy
2024-07,Warrap,3,n_fatality_proxy
2024-08,Warrap,4,n_fatality_proxy
2024-09,Warrap,3,n_fatality_proxy
2024-10,Warrap,4,n_fatality_proxy
2024-11,Warrap,4,n_fatality_proxy
2024-12,Warrap,4,n_fatality_proxy
2025-01,Warrap,5,n_fatality_proxy
2025-02,Warrap,4,n_fatality_proxy
2025-03,Warrap,4,n_fatality_proxy
2025-04,Warrap,4,n_fatality_proxy
2025-05,Warrap,4,n_fatality_proxy
2025-06,Warrap,4,n_fatality_proxy
