ActionGeo_ADM2Code,year_month,adm1_code,adm2_fullname,n_events_total,n_verbal_conflict,n_material_conflict,n_verbal_coop,n_material_coop,goldstein_mean,goldstein_sum,num_mentions_sum,num_articles_sum,avg_tone_mean,lat,lon,n_protest,n_military_posture,n_reduce_relations,n_coerce,n_assault,n_fight,n_mass_violence,is_observed,first_order_clean,geo_matched_name,geo_match,geo_match_score,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,source
37023,2015-01,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2015-02,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2015-03,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2015-04,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2015-05,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2015-06,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2015-07,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2015-08,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2015-09,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2015-10,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2015-11,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2015-12,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2016-01,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2016-02,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2016-03,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2016-04,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2016-05,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2016-06,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2016-07,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2016-08,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2016-09,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2016-10,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2016-11,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2016-12,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2017-01,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2017-02,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2017-03,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2017-04,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2017-05,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2017-06,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2017-07,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2017-08,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2017-09,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2017-10,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2017-11,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2017-12,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2018-01,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2018-02,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2018-03,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2018-04,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",2,0,2,0,0,-10.0,-20.0,10.0,10.0,-9.1286307053942,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2018-05,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2018-06,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2018-07,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2018-08,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2018-09,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2018-10,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2018-11,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2018-12,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2019-01,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2019-02,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2020-08,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2020-11,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2021-01,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2021-03,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2021-04,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-10.0,-10.0,6.0,6.0,-10.9854604200324,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2021-05,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2021-06,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2021-07,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2021-08,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-5.0,-5.0,4.0,4.0,-5.70652173913043,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2021-09,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2021-10,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2021-11,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2021-12,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2022-01,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2022-02,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2022-03,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-5.0,-5.0,4.0,4.0,-9.31372549019608,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2022-04,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-5.0,-5.0,1.0,1.0,-4.58015267175573,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2022-05,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-5.0,-5.0,4.0,4.0,-6.05095541401274,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2022-06,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-10.0,-10.0,6.0,6.0,-9.21985815602836,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2022-07,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-5.0,-5.0,10.0,10.0,-8.73362445414845,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2022-08,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-5.0,-5.0,4.0,4.0,-4.02298850574712,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2022-09,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2022-10,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2022-11,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2022-12,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-5.6,-5.6,4.0,4.0,-6.34920634920635,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2023-01,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-10.0,-10.0,5.0,5.0,-3.95778364116095,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2023-02,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2023-03,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2023-04,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",4,0,4,0,0,-9.149999999999999,-36.599999999999994,10.0,10.0,-4.00890868596882,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2023-05,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2023-06,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-9.0,-9.0,10.0,10.0,-5.47368421052631,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2023-07,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2023-08,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2023-09,OD04,"Makur, Wilayat al Buhayrat, South Sudan",5,0,5,0,0,-10.0,-50.0,14.0,14.0,-8.06451612903226,6.50527,30.0866,0,0,0,0,0,0,0,1,Makur,,no_match,0.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2023-10,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2023-11,OD04,"Akot, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-5.0,-5.0,10.0,10.0,-0.21097046413502,6.94725,30.019,0,0,0,0,0,0,0,1,Akot,,no_match,0.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2023-12,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2024-01,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2024-02,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-10.0,-10.0,1.0,1.0,-3.17757009345795,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2024-03,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",2,0,2,0,0,-10.0,-20.0,12.0,12.0,-5.06912442396313,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2024-04,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-5.0,-5.0,10.0,10.0,-4.90654205607476,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2024-05,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",2,0,2,0,0,-5.0,-10.0,20.0,20.0,-6.34920634920635,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2024-06,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2024-07,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2024-08,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",2,0,2,0,0,-9.0,-18.0,10.0,10.0,-8.30769230769231,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2024-09,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-10.0,-10.0,1.0,1.0,3.09734513274336,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2024-10,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-10.0,-10.0,4.0,4.0,-7.19602977667494,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2024-11,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2024-12,OD04,"Akot, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-5.0,-5.0,8.0,8.0,-13.6363636363637,6.94725,30.019,0,0,0,0,0,0,0,1,Akot,,no_match,0.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2025-01,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-10.0,-10.0,4.0,4.0,-6.39810426540284,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2025-02,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",2,0,2,0,0,-10.0,-20.0,20.0,20.0,-4.54545454545454,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2025-03,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2025-04,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2025-05,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2025-06,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2025-07,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",1,0,1,0,0,-10.0,-10.0,2.0,2.0,-1.32625994694961,6.75,30.0,0,0,0,0,0,0,0,1,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
37023,2025-08,OD04,"Lakes State, Wilayat al Buhayrat, South Sudan",0,0,0,0,0,,,,,,6.75,30.0,0,0,0,0,0,0,0,0,Lakes,Lakes,ADM1,1.0,Lakes,SS04,Rumbek East,SS0404,eyeradio
